Date,Open ,High,Low,Close,Adj Close,Volume,Datetimes
"Apr 11, 2023",343.45,347.14,337.64,338.21,338.21,"4,044,800",2023-04-11
"Apr 12, 2023",340.81,342.8,330.04,331.03,331.03,"3,965,400",2023-04-12
"Apr 13, 2023",339.99,346.43,338.75,346.19,346.19,"7,406,400",2023-04-13
"Apr 14, 2023",342.94,344.85,336.41,338.63,338.63,"5,350,500",2023-04-14
"Apr 17, 2023",338,338.39,327.5,332.72,332.72,"6,136,000",2023-04-17
"Apr 18, 2023",335,337.19,330.5,333.7,333.7,"17,944,500",2023-04-18
"Apr 19, 2023",324.21,325.75,316.1,323.12,323.12,"22,128,300",2023-04-19
"Apr 20, 2023",320.39,331.43,318.33,325.35,325.35,"9,947,800",2023-04-20
"Apr 21, 2023",323,328.29,319.5,327.98,327.98,"6,348,000",2023-04-21
"Apr 24, 2023",330.2,334.66,326.75,329.02,329.02,"5,586,600",2023-04-24
"Apr 25, 2023",328.5,328.66,321.1,322.55,322.55,"5,426,600",2023-04-25
"Apr 26, 2023",321.36,325.9,320.47,321.15,321.15,"4,623,200",2023-04-26
"Apr 27, 2023",324.3,327.45,317.44,325.85,325.85,"5,618,800",2023-04-27
"Apr 28, 2023",325.24,330.81,324,329.93,329.93,"4,221,900",2023-04-28
"May 1, 2023",329.44,331.23,318.09,324.12,324.12,"5,341,500",2023-05-01
"May 2, 2023",325,326.07,315.62,317.55,317.55,"4,318,600",2023-05-02
"May 3, 2023",317.55,324.62,315.85,319.3,319.3,"5,064,100",2023-05-03
"May 4, 2023",319.01,323.61,317.95,320.78,320.78,"3,879,700",2023-05-04
"May 5, 2023",323.61,324.15,319.44,322.76,322.76,"3,988,600",2023-05-05
"May 8, 2023",322.99,332.56,322.03,331.21,331.21,"5,488,600",2023-05-08
"May 9, 2023",330.67,336.32,329.74,332.14,332.14,"5,544,900",2023-05-09
"May 10, 2023",335.21,337.11,329.51,335.42,335.42,"4,289,900",2023-05-10
"May 11, 2023",334.98,345.47,331.84,344.76,344.76,"8,033,500",2023-05-11
"May 12, 2023",344.76,348.17,337.36,339.89,339.89,"6,079,900",2023-05-12
"May 15, 2023",340.62,341.9,335.54,335.89,335.89,"3,653,000",2023-05-15
"May 16, 2023",334,335.17,331.91,333.75,333.75,"3,332,200",2023-05-16
"May 17, 2023",331.76,341.38,329.62,339.96,339.96,"3,958,800",2023-05-17
"May 18, 2023",347.25,375.87,346.37,371.29,371.29,"20,925,200",2023-05-18
"May 19, 2023",369.86,369.99,363.81,365.36,365.36,"7,850,900",2023-05-19
"May 22, 2023",365.36,372.01,362.5,363.01,363.01,"5,406,400",2023-05-22
"May 23, 2023",360.24,364.17,354.31,355.99,355.99,"6,866,100",2023-05-23
"May 24, 2023",356.93,367.15,356.63,364.85,364.85,"7,973,300",2023-05-24
"May 25, 2023",359.61,367.45,357.42,359,359,"6,263,100",2023-05-25
"May 26, 2023",361.1,383.76,356,378.88,378.88,"9,360,400",2023-05-26
"May 30, 2023",397.48,405.11,385.79,392.98,392.98,"10,865,000",2023-05-30
"May 31, 2023",391.89,396.26,388.91,395.23,395.23,"6,988,000",2023-05-31
"Jun 1, 2023",397.41,407.52,393.08,403.13,403.13,"7,160,100",2023-06-01
"Jun 2, 2023",402.89,406.58,395.9,400.47,400.47,"5,897,300",2023-06-02
"Jun 5, 2023",400.47,413.86,400.15,403.54,403.54,"7,247,400",2023-06-05
"Jun 6, 2023",405,405.12,396.93,399.29,399.29,"4,991,500",2023-06-06
"Jun 7, 2023",410.43,418.95,399.23,399.77,399.77,"11,932,400",2023-06-07
"Jun 8, 2023",399.77,409.54,396.34,409.37,409.37,"5,991,100",2023-06-08
"Jun 9, 2023",424.5,425.9,414.76,420.02,420.02,"12,363,000",2023-06-09
"Jun 12, 2023",418.83,424.7,416.57,423.97,423.97,"5,959,500",2023-06-12
"Jun 13, 2023",430.01,437.27,428.4,435.73,435.73,"7,820,500",2023-06-13
"Jun 14, 2023",434.99,447.33,433.5,440.86,440.86,"8,413,100",2023-06-14
"Jun 15, 2023",444.1,448.65,439.5,445.27,445.27,"7,099,900",2023-06-15
"Jun 16, 2023",446.15,447.51,430.9,431.96,431.96,"8,745,500",2023-06-16
"Jun 20, 2023",430.18,440,430,434.7,434.7,"4,756,000",2023-06-20
"Jun 21, 2023",432.65,434.55,422.54,424.45,424.45,"5,146,400",2023-06-21
"Jun 22, 2023",422.93,424.71,418.68,422.48,422.48,"4,869,500",2023-06-22
"Jun 23, 2023",418.59,425.82,417.73,424.02,424.02,"8,293,900",2023-06-23
"Jun 26, 2023",422.44,430.96,414.9,415.94,415.94,"4,640,000",2023-06-26
"Jun 27, 2023",417.39,420.88,411.5,417.08,417.08,"4,818,100",2023-06-27
"Jun 28, 2023",423.1,437.29,422.89,429.84,429.84,"8,811,300",2023-06-28
"Jun 29, 2023",434.33,437.85,426.15,428.24,428.24,"4,932,300",2023-06-29
"Jun 30, 2023",431.1,444.12,431.1,440.49,440.49,"7,342,000",2023-06-30
"Jul 3, 2023",439.76,441.55,431.62,441.44,441.44,"3,733,200",2023-07-03
"Jul 5, 2023",444.91,450.97,439.62,445.9,445.9,"6,869,500",2023-07-05
"Jul 6, 2023",440,442.8,430.72,438.84,438.84,"4,938,800",2023-07-06
"Jul 7, 2023",438.6,442.33,435.84,438.1,438.1,"4,160,100",2023-07-07
"Jul 10, 2023",438.52,444.41,436.82,441.71,441.71,"4,251,700",2023-07-10
"Jul 11, 2023",438.65,440.8,431.04,440.21,440.21,"4,574,600",2023-07-11
"Jul 12, 2023",444.55,445.41,437.75,444.05,444.05,"5,731,700",2023-07-12
"Jul 13, 2023",447,451.67,441.18,450.38,450.38,"6,157,500",2023-07-13
"Jul 14, 2023",452.79,456.48,439.7,441.91,441.91,"7,184,900",2023-07-14
"Jul 17, 2023",445.57,456.68,445.11,450.05,450.05,"6,891,700",2023-07-17
"Jul 18, 2023",451,478.15,448.78,474.8,474.8,"13,196,900",2023-07-18
"Jul 19, 2023",476.86,485,470,477.59,477.59,"20,996,500",2023-07-19
"Jul 20, 2023",447,448.5,432,437.42,437.42,"23,989,700",2023-07-20
"Jul 21, 2023",437.37,438.24,423.19,427.5,427.5,"17,303,700",2023-07-21
"Jul 24, 2023",425,428.64,419.19,428.37,428.37,"8,264,400",2023-07-24
"Jul 25, 2023",427.18,430.88,426.13,427.7,427.7,"4,859,800",2023-07-25
"Jul 26, 2023",424.2,425.26,415.59,422.67,422.67,"6,009,200",2023-07-26
"Jul 27, 2023",426.9,427.52,411.88,413.17,413.17,"6,594,500",2023-07-27
"Jul 28, 2023",415.56,427.47,413.76,425.78,425.78,"6,424,200",2023-07-28
"Jul 31, 2023",426.51,439.13,426.3,438.97,438.97,"6,587,600",2023-07-31
"Aug 1, 2023",437.37,445.25,431.4,438.62,438.62,"5,711,500",2023-08-01
"Aug 2, 2023",435.23,435.56,426.56,429.7,429.7,"4,912,200",2023-08-02
"Aug 3, 2023",427.8,441.93,427.19,431,431,"6,243,900",2023-08-03
"Aug 4, 2023",433.06,436.5,426.27,431.6,431.6,"5,439,700",2023-08-04
"Aug 7, 2023",436.46,441.11,428.91,440.76,440.76,"4,781,300",2023-08-07
"Aug 8, 2023",440.36,443.57,435.1,438.3,438.3,"3,767,200",2023-08-08
"Aug 9, 2023",439.74,440.62,427.59,428.9,428.9,"3,846,600",2023-08-09
"Aug 10, 2023",431.12,438.12,428.69,429.98,429.98,"5,467,600",2023-08-10
"Aug 11, 2023",428.98,430.63,421.33,421.66,421.66,"3,925,200",2023-08-11
"Aug 14, 2023",421.99,428.85,418.78,427.78,427.78,"3,966,000",2023-08-14
"Aug 15, 2023",424.41,429.12,421.04,423.7,423.7,"3,368,000",2023-08-15
"Aug 16, 2023",423.73,424.51,415.25,415.45,415.45,"3,967,000",2023-08-16
"Aug 17, 2023",415,415.24,401.58,403,403,"6,031,500",2023-08-17
"Aug 18, 2023",399.33,406.52,398.15,404.53,404.53,"4,309,200",2023-08-18
"Aug 21, 2023",402.23,409.61,399.5,408.29,408.29,"3,861,600",2023-08-21
"Aug 22, 2023",409,415.74,407.4,413.17,413.17,"3,603,300",2023-08-22
"Aug 23, 2023",418.4,437.02,417.71,427.55,427.55,"8,174,700",2023-08-23
"Aug 24, 2023",425.41,427.59,406.17,406.93,406.93,"5,687,800",2023-08-24
"Aug 25, 2023",412,419.25,407.56,416.03,416.03,"5,390,900",2023-08-25
"Aug 28, 2023",418.04,419.83,413.27,418.06,418.06,"2,928,600",2023-08-28
"Aug 29, 2023",416,432.17,414.5,429.99,429.99,"4,486,700",2023-08-29
"Aug 30, 2023",430.85,438.16,428.35,434.67,434.67,"3,625,400",2023-08-30
"Aug 31, 2023",431.23,437.15,431.23,433.68,433.68,"3,803,000",2023-08-31
"Sep 1, 2023",437.73,445.5,435.93,439.88,439.88,"4,792,100",2023-09-01
"Sep 5, 2023",438.39,453.45,438,448.68,448.68,"6,155,900",2023-09-05
"Sep 6, 2023",448.61,451.39,440.49,445.76,445.76,"3,862,300",2023-09-06
"Sep 7, 2023",441.15,444.6,436.7,443.14,443.14,"2,922,700",2023-09-07
"Sep 8, 2023",443.56,446.81,438.85,442.8,442.8,"2,697,500",2023-09-08
"Sep 11, 2023",443.07,449.89,442.75,445.36,445.36,"2,913,800",2023-09-11
"Sep 12, 2023",442.85,445.44,434.12,434.69,434.69,"3,124,000",2023-09-12
"Sep 13, 2023",435.5,438.4,410.69,412.24,412.24,"11,843,000",2023-09-13
"Sep 14, 2023",410.4,411.39,400,400.49,400.49,"10,709,000",2023-09-14
"Sep 15, 2023",401,404.7,395.03,396.94,396.94,"9,110,700",2023-09-15
"Sep 18, 2023",395.5,399.47,392.6,394.4,394.4,"4,704,700",2023-09-18
"Sep 19, 2023",392.84,398.23,390.25,396.2,396.2,"4,076,800",2023-09-19
"Sep 20, 2023",397.05,397.99,386.12,386.3,386.3,"3,866,600",2023-09-20
"Sep 21, 2023",386.5,395.9,383.42,384.15,384.15,"5,547,900",2023-09-21
"Sep 22, 2023",385,386.88,378.36,379.81,379.81,"3,692,800",2023-09-22
"Sep 25, 2023",382.9,386.62,380.81,384.8,384.8,"3,757,300",2023-09-25
"Sep 26, 2023",382.88,384.56,377.36,379.25,379.25,"4,089,400",2023-09-26
"Sep 27, 2023",382.4,384.22,376.25,377.59,377.59,"3,843,500",2023-09-27
"Sep 28, 2023",375.6,378.96,371.1,376.36,376.36,"4,369,900",2023-09-28
"Sep 29, 2023",380,382.58,375.35,377.6,377.6,"4,198,700",2023-09-29
"Oct 2, 2023",377.48,384.81,376.8,380.33,380.33,"3,102,100",2023-10-02
"Oct 3, 2023",377.11,394.9,372.85,376.75,376.75,"8,878,100",2023-10-03
"Oct 4, 2023",376.5,380.22,373.58,376.9,376.9,"4,303,700",2023-10-04
"Oct 5, 2023",378.01,378.6,367.24,372.59,372.59,"5,034,800",2023-10-05
"Oct 6, 2023",368.43,382.52,367.77,381.51,381.51,"4,773,400",2023-10-06
"Oct 9, 2023",378.05,387.17,377.76,385.95,385.95,"3,299,800",2023-10-09
"Oct 10, 2023",385.58,388.7,372.25,373.32,373.32,"7,288,900",2023-10-10
"Oct 11, 2023",372.78,377.81,365.34,365.93,365.93,"9,151,400",2023-10-11
"Oct 12, 2023",366.48,368.83,359.05,361.2,361.2,"7,376,100",2023-10-12
"Oct 13, 2023",355.64,358.93,352.05,355.68,355.68,"6,312,600",2023-10-13
"Oct 16, 2023",356.21,363.08,354.77,360.82,360.82,"5,128,900",2023-10-16
"Oct 17, 2023",361.1,362.7,353.89,355.72,355.72,"5,908,400",2023-10-17
"Oct 18, 2023",351,354.79,344.73,346.19,346.19,"11,429,600",2023-10-18
"Oct 19, 2023",404.74,408.95,392.26,401.77,401.77,"28,074,400",2023-10-19
"Oct 20, 2023",405.63,410.64,398.01,400.96,400.96,"12,768,900",2023-10-20
"Oct 23, 2023",403.32,407.54,398.52,406.84,406.84,"7,390,000",2023-10-23
"Oct 24, 2023",409.68,416.69,408.39,413.73,413.73,"6,459,200",2023-10-24
"Oct 25, 2023",416.02,418.84,410.11,411.25,411.25,"6,299,600",2023-10-25
"Oct 26, 2023",411.42,417.31,401.54,403.54,403.54,"6,849,700",2023-10-26
"Oct 27, 2023",406.42,410.21,395.62,397.87,397.87,"4,997,600",2023-10-27
"Oct 30, 2023",402.35,412.82,399.41,410.08,410.08,"5,317,100",2023-10-30
"Oct 31, 2023",409.24,412.52,404.63,411.69,411.69,"3,877,600",2023-10-31
"Nov 1, 2023",414.77,420.6,414.18,420.19,420.19,"4,806,100",2023-11-01
"Nov 2, 2023",421.17,426.69,417.1,424.71,424.71,"4,476,000",2023-11-02
"Nov 3, 2023",428.76,434.82,425.53,432.36,432.36,"3,664,800",2023-11-03
"Nov 6, 2023",434.38,435.03,429.61,434.74,434.74,"3,003,200",2023-11-06
"Nov 7, 2023",436.18,437.64,431,434.61,434.61,"3,291,100",2023-11-07
"Nov 8, 2023",435,438.07,433.68,436.65,436.65,"2,356,800",2023-11-08
"Nov 9, 2023",438.03,440.38,434.35,435.15,435.15,"2,735,500",2023-11-09
"Nov 10, 2023",437.48,447.48,435.51,447.24,447.24,"4,440,600",2023-11-10
"Nov 13, 2023",447.25,448.43,442.6,444.62,444.62,"2,896,100",2023-11-13
"Nov 14, 2023",448.78,454.08,445.64,448.65,448.65,"4,060,900",2023-11-14
"Nov 15, 2023",452.81,462.75,452.45,461.94,461.94,"5,035,300",2023-11-15
"Nov 16, 2023",463,467.28,459.65,466.95,466.95,"3,656,000",2023-11-16
"Nov 17, 2023",466.95,467.65,462.76,465.91,465.91,"2,798,500",2023-11-17
"Nov 20, 2023",465.4,476.76,465.4,474.47,474.47,"3,617,600",2023-11-20
"Nov 21, 2023",472.63,477.02,471.21,474.95,474.95,"2,997,700",2023-11-21
"Nov 22, 2023",476.8,482.7,476.56,478,478,"2,841,600",2023-11-22
"Nov 24, 2023",477.11,480.4,475.2,479.56,479.56,"1,404,700",2023-11-24
"Nov 27, 2023",479.03,482,475.35,479.17,479.17,"3,625,900",2023-11-27
"Nov 28, 2023",478.11,480.5,475.95,479,479,"2,890,200",2023-11-28
"Nov 29, 2023",479,480.99,474.49,477.19,477.19,"2,855,500",2023-11-29
"Nov 30, 2023",475.31,478.59,470.42,473.97,473.97,"4,287,300",2023-11-30
"Dec 1, 2023",473.17,475.23,464.6,465.74,465.74,"4,338,100",2023-12-01
"Dec 4, 2023",460.99,461.2,451.2,453.9,453.9,"5,157,700",2023-12-04
"Dec 5, 2023",450.7,456.39,449.58,455.15,455.15,"3,380,700",2023-12-05
"Dec 6, 2023",460,460.5,445.73,446.73,446.73,"4,178,800",2023-12-06
"Dec 7, 2023",450.85,452.89,448.32,452,452,"3,506,700",2023-12-07
"Dec 8, 2023",450.76,455.5,450.76,453.76,453.76,"3,456,100",2023-12-08
"Dec 11, 2023",459.36,470.65,457.21,459.89,459.89,"4,929,700",2023-12-11
"Dec 12, 2023",465.23,465.61,459.2,463,463,"3,302,700",2023-12-12
"Dec 13, 2023",461.98,481.25,461.98,479.98,479.98,"5,820,200",2023-12-13
"Dec 14, 2023",480.36,480.76,464.76,469.83,469.83,"5,176,400",2023-12-14
"Dec 15, 2023",467.3,473,467.3,472.06,472.06,"7,838,300",2023-12-15
"Dec 18, 2023",476.3,492.04,475.1,486.12,486.12,"6,410,700",2023-12-18
"Dec 19, 2023",488.4,496.14,484.06,495.02,495.02,"3,849,000",2023-12-19
"Dec 20, 2023",492,500.89,488.39,489.27,489.27,"4,563,700",2023-12-20
"Dec 21, 2023",492.66,494.4,486.77,491.61,491.61,"2,756,200",2023-12-21
"Dec 22, 2023",494,496.02,485.45,486.76,486.76,"2,701,100",2023-12-22
"Dec 26, 2023",489.39,491.48,486.38,491.19,491.19,"2,034,500",2023-12-26
"Dec 27, 2023",491.24,494.02,489.25,491.79,491.79,"2,561,300",2023-12-27
"Dec 28, 2023",492,492.89,489.07,490.51,490.51,"1,710,500",2023-12-28
"Dec 29, 2023",490.37,492.23,481.94,486.88,486.88,"2,739,500",2023-12-29
"Jan 2, 2024",483.19,484.65,461.86,468.5,468.5,"5,049,400",2024-01-02
"Jan 3, 2024",467.32,475.05,465.77,470.26,470.26,"3,443,700",2024-01-03
"Jan 4, 2024",472.98,480.74,466.53,474.67,474.67,"3,636,500",2024-01-04
"Jan 5, 2024",476.5,479.55,471.8,474.06,474.06,"2,612,500",2024-01-05
"Jan 8, 2024",473.89,485.24,473.65,485.03,485.03,"3,675,800",2024-01-08
"Jan 9, 2024",475.53,485.09,473.8,482.09,482.09,"3,526,800",2024-01-09
"Jan 10, 2024",481.6,487,472.95,478.33,478.33,"4,342,400",2024-01-10
"Jan 11, 2024",492.54,503.41,483.82,492.23,492.23,"7,993,300",2024-01-11
"Jan 12, 2024",500.51,500.79,490.61,492.16,492.16,"4,996,600",2024-01-12
"Jan 16, 2024",490,494.15,478.02,481.24,481.24,"4,679,000",2024-01-16
"Jan 17, 2024",484.5,486.21,475.26,480.33,480.33,"4,894,600",2024-01-17
"Jan 18, 2024",480.03,485.77,478.02,485.31,485.31,"4,054,400",2024-01-18
"Jan 19, 2024",484.98,485.67,476.06,482.95,482.95,"5,665,600",2024-01-19
"Jan 22, 2024",487.55,489.8,479.9,485.71,485.71,"5,212,300",2024-01-22
"Jan 23, 2024",492,498.96,481.4,492.19,492.19,"15,506,000",2024-01-23
"Jan 24, 2024",537.75,562.5,537.07,544.87,544.87,"26,432,800",2024-01-24
"Jan 25, 2024",551.95,563.46,548.46,562,562,"9,451,900",2024-01-25
"Jan 26, 2024",561.81,579.64,558.43,570.42,570.42,"12,770,600",2024-01-26
"Jan 29, 2024",571.35,578.55,562.68,575.79,575.79,"6,905,400",2024-01-29
"Jan 30, 2024",567.32,570.88,560.82,562.85,562.85,"6,181,800",2024-01-30
"Jan 31, 2024",562.85,572.15,562.04,564.11,564.11,"4,857,600",2024-01-31
"Feb 1, 2024",567.02,572.66,563.83,567.51,567.51,"3,174,000",2024-02-01
"Feb 2, 2024",564.52,567.8,562.37,564.64,564.64,"4,030,800",2024-02-02
"Feb 5, 2024",562.47,575.75,557.2,562.06,562.06,"4,143,100",2024-02-05
"Feb 6, 2024",564.12,566.34,554.37,555.88,555.88,"2,840,300",2024-02-06
"Feb 7, 2024",558.16,567.8,554.98,559.3,559.3,"4,373,600",2024-02-07
"Feb 8, 2024",560.55,563.7,555.74,558.53,558.53,"3,175,500",2024-02-08
"Feb 9, 2024",565,566,558.1,561.32,561.32,"3,055,700",2024-02-09
"Feb 12, 2024",560.36,568.44,557,557.85,557.85,"3,608,500",2024-02-12
"Feb 13, 2024",550.8,559.2,549,554.52,554.52,"3,511,500",2024-02-13
"Feb 14, 2024",567.26,581.25,564.34,579.33,579.33,"5,634,200",2024-02-14
"Feb 15, 2024",581.91,593.77,580.32,593.46,593.46,"5,220,900",2024-02-15
"Feb 16, 2024",596.95,597,577.46,583.95,583.95,"4,323,600",2024-02-16
"Feb 20, 2024",580.18,586,569.66,575.13,575.13,"3,124,200",2024-02-20
"Feb 21, 2024",573.51,575.78,567.32,573.35,573.35,"2,281,100",2024-02-21
"Feb 22, 2024",582.75,590.85,578.89,588.47,588.47,"3,526,600",2024-02-22
"Feb 23, 2024",586.4,592.43,579.82,583.56,583.56,"2,568,900",2024-02-23
"Feb 26, 2024",583.56,590.75,583.27,587.65,587.65,"2,393,700",2024-02-26
"Feb 27, 2024",595,605.36,592.33,601.67,601.67,"4,489,400",2024-02-27
"Feb 28, 2024",595.79,598.17,590.01,596.48,596.48,"2,605,200",2024-02-28
"Feb 29, 2024",604.25,604.52,595.16,602.92,602.92,"3,572,100",2024-02-29
"Mar 1, 2024",599.81,620.28,599.5,619.34,619.34,"4,264,200",2024-03-01
"Mar 4, 2024",621.56,624.42,615.08,615.83,615.83,"3,020,300",2024-03-04
"Mar 5, 2024",610.1,610.91,592,598.5,598.5,"3,849,600",2024-03-05
"Mar 6, 2024",602.99,607.93,593.56,597.69,597.69,"2,469,600",2024-03-06
"Mar 7, 2024",599.34,610.53,595.9,608.51,608.51,"2,742,800",2024-03-07
"Mar 8, 2024",608.27,616.09,600.84,604.82,604.82,"2,774,600",2024-03-08
"Mar 11, 2024",608.08,611,600.37,600.93,600.93,"2,500,900",2024-03-11
"Mar 12, 2024",600.21,615.3,596.27,611.08,611.08,"2,821,600",2024-03-12
"Mar 13, 2024",613.37,614.85,607.21,609.45,609.45,"2,192,100",2024-03-13
"Mar 14, 2024",615,620.8,607.35,613.01,613.01,"3,120,500",2024-03-14
"Mar 15, 2024",622.92,622.92,603.82,605.88,605.88,"6,670,900",2024-03-15
"Mar 18, 2024",613.56,627.41,610.45,618.39,618.39,"3,344,200",2024-03-18
"Mar 19, 2024",615.62,621.28,608,620.74,620.74,"2,142,600",2024-03-19
"Mar 20, 2024",619.95,629.51,618.34,627.69,627.69,"2,639,500",2024-03-20
"Mar 21, 2024",630.65,634.36,622.33,622.71,622.71,"2,507,700",2024-03-21
"Mar 22, 2024",624.16,629.05,621,628.01,628.01,"2,134,100",2024-03-22
"Mar 25, 2024",627.9,630.46,623.16,627.46,627.46,"1,803,300",2024-03-25
"Mar 26, 2024",625.2,634.39,619.18,629.24,629.24,"2,804,500",2024-03-26
"Mar 27, 2024",629.01,631.35,610.73,613.53,613.53,"2,628,300",2024-03-27
"Mar 28, 2024",614.99,615,601.59,607.33,607.33,"3,708,800",2024-03-28
"Apr 1, 2024",608,615.11,605.57,614.31,614.31,"2,115,900",2024-04-01
"Apr 2, 2024",611,615.03,605.51,614.21,614.21,"2,029,200",2024-04-02
"Apr 3, 2024",612.75,630.41,611.5,630.08,630.08,"2,931,200",2024-04-03
"Apr 4, 2024",633.21,638,616.58,617.14,617.14,"3,064,300",2024-04-04
"Apr 5, 2024",624.92,637.91,622.71,636.18,636.18,"3,372,800",2024-04-05
"Apr 8, 2024",636.39,639,628.11,628.41,628.41,"2,145,700",2024-04-08
"Apr 9, 2024",631.99,631.99,615.63,618.2,618.2,"2,146,600",2024-04-09
"Apr 10, 2024",610.97,620.14,609.34,618.58,618.58,"2,806,200",2024-04-10
"Apr 11, 2024",624.42,631.66,617.24,628.78,628.78,"2,662,700",2024-04-11
"Apr 12, 2024",628.23,633.12,618.92,622.83,622.83,"2,956,500",2024-04-12
"Apr 15, 2024",630.17,630.17,603.87,607.15,607.15,"3,085,400",2024-04-15
"Apr 16, 2024",607.5,622.45,607.5,617.52,617.52,"3,519,100",2024-04-16
"Apr 17, 2024",620.97,620.97,607.71,613.69,613.69,"3,312,200",2024-04-17
"Apr 18, 2024",612.1,621.33,605.43,610.56,610.56,"8,468,400",2024-04-18
"Apr 19, 2024",567.88,579,552.16,555.04,555.04,"16,425,000",2024-04-19
"Apr 22, 2024",550.66,558.61,542.01,554.6,554.6,"8,597,700",2024-04-22
"Apr 23, 2024",556.49,579.21,555.28,577.75,577.75,"4,975,500",2024-04-23
"Apr 24, 2024",574.31,576.91,551.3,555.12,555.12,"5,355,300",2024-04-24
"Apr 25, 2024",549.46,566.54,545.71,564.8,564.8,"3,807,100",2024-04-25
"Apr 26, 2024",558.21,562.92,553.19,561.23,561.23,"4,332,600",2024-04-26
"Apr 29, 2024",559.18,559.64,554.24,559.49,559.49,"2,508,900",2024-04-29
"Apr 30, 2024",560,560,549.38,550.64,550.64,"3,361,500",2024-04-30
"May 1, 2024",547.84,560.39,544.25,551.71,551.71,"3,473,200",2024-05-01
"May 2, 2024",556.02,565.46,555.59,565.15,565.15,"3,068,200",2024-05-02
"May 3, 2024",566,580.26,565.16,579.34,579.34,"3,307,500",2024-05-03
"May 6, 2024",581.82,597.34,580.25,596.97,596.97,"3,686,300",2024-05-06
"May 7, 2024",596.28,606.05,591.32,606,606,"3,614,100",2024-05-07
"May 8, 2024",601.63,618.22,601.63,609.47,609.47,"3,093,900",2024-05-08
"May 9, 2024",614.4,615.72,605.75,612.09,612.09,"2,065,400",2024-05-09
"May 10, 2024",619,623.98,605.06,610.87,610.87,"2,653,600",2024-05-10
"May 13, 2024",614.3,618.22,606.83,616.59,616.59,"2,086,200",2024-05-13
"May 14, 2024",615.17,621.48,608.4,613.66,613.66,"2,792,400",2024-05-14
"May 15, 2024",618.57,624.1,609.1,613.52,613.52,"5,670,600",2024-05-15
"May 16, 2024",615.75,618.34,609.09,610.52,610.52,"3,056,400",2024-05-16
"May 17, 2024",617,625.79,614.71,621.1,621.1,"3,782,700",2024-05-17
"May 20, 2024",620.4,644.37,619.52,640.82,640.82,"3,857,900",2024-05-20
"May 21, 2024",636.76,650.88,634.22,650.61,650.61,"2,920,200",2024-05-21
"May 22, 2024",647.14,649.25,638.12,640.47,640.47,"2,176,200",2024-05-22
"May 23, 2024",642.34,642.71,630,635.67,635.67,"2,313,900",2024-05-23
"May 24, 2024",639.4,652,637.6,646.75,646.75,"2,613,300",2024-05-24
"May 28, 2024",647.05,649.75,643.03,649,649,"2,609,500",2024-05-28
"May 29, 2024",644.13,664.25,643.89,654.62,654.62,"3,695,900",2024-05-29
"May 30, 2024",653.52,656.49,644.73,647.66,647.66,"2,393,400",2024-05-30
"May 31, 2024",644.01,648.58,628.3,641.62,641.62,"4,071,000",2024-05-31
"Jun 3, 2024",645.22,646.78,627.27,633.79,633.79,"2,323,500",2024-06-03
"Jun 4, 2024",633.78,635.23,626.44,631.62,631.62,"3,008,200",2024-06-04
"Jun 5, 2024",634.02,651.25,628.25,650.27,650.27,"2,682,600",2024-06-05
"Jun 6, 2024",644.89,657.99,644.24,648.52,648.52,"2,466,700",2024-06-06
"Jun 7, 2024",649.38,650.4,640.24,641.47,641.47,"1,876,600",2024-06-07
"Jun 10, 2024",641.01,644.79,635.59,644.5,644.5,"2,066,800",2024-06-10
"Jun 11, 2024",640.72,650.19,640.52,648.55,648.55,"2,167,400",2024-06-11
"Jun 12, 2024",652.21,655.78,643.11,650.06,650.06,"2,094,400",2024-06-12
"Jun 13, 2024",644,655.25,642.35,653.26,653.26,"1,863,600",2024-06-13
"Jun 14, 2024",655.05,675.58,652.64,669.38,669.38,"4,447,100",2024-06-14
"Jun 17, 2024",669.11,682.71,665.11,675.83,675.83,"3,631,200",2024-06-17
"Jun 18, 2024",675.63,687.06,674.64,685.67,685.67,"2,943,800",2024-06-18
"Jun 20, 2024",681.8,689.88,673.72,679.03,679.03,"2,585,100",2024-06-20
"Jun 21, 2024",683.26,686.9,678.1,686.12,686.12,"4,557,100",2024-06-21
"Jun 24, 2024",685,685.5,664.5,669.02,669.02,"3,916,300",2024-06-24
"Jun 25, 2024",673.44,673.67,662.3,672.41,672.41,"2,278,800",2024-06-25
"Jun 26, 2024",672.41,682.96,670.02,677.69,677.69,"3,545,800",2024-06-26
"Jun 27, 2024",679.35,688.57,678.14,684.34,684.34,"2,404,800",2024-06-27
"Jun 28, 2024",679,687,673.08,674.88,674.88,"3,412,400",2024-06-28
"Jul 1, 2024",674.89,675.02,663.78,673.61,673.61,"2,212,800",2024-07-01
"Jul 2, 2024",673.54,681.74,670.07,679.58,679.58,"2,411,400",2024-07-02
"Jul 3, 2024",677.48,683.75,675.5,682.51,682.51,"1,403,500",2024-07-03
"Jul 5, 2024",682.51,697.49,677.23,690.65,690.65,"2,659,100",2024-07-05
"Jul 8, 2024",687,688.86,681.49,685.74,685.74,"1,930,800",2024-07-08
"Jul 9, 2024",690,695.27,684.72,685.74,685.74,"2,596,100",2024-07-09
"Jul 10, 2024",685.02,687.22,673.16,677.65,677.65,"2,651,900",2024-07-10
"Jul 11, 2024",672.49,672.49,647.44,652.75,652.75,"5,106,600",2024-07-11
"Jul 12, 2024",652.75,655.92,643.71,647.6,647.6,"3,355,200",2024-07-12
